EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
107;2203961;318;137934;319;317
107;2204103;318;137935;319;317
107;2204102;318;137936;319;317
107;2203970;318;137937;319;317
107;2204111;318;137938;319;317
107;2204120;318;137939;319;317
107;2204131;318;137940;319;317
107;2203980;318;137941;319;317
107;2204206;318;137942;319;317
107;2204346;318;137943;319;317
107;2204187;318;137944;319;317
107;2203990;318;137945;319;317
107;2203999;318;137946;319;317
107;2204197;318;137947;319;317
107;2204365;318;137948;319;317
107;2204101;318;137949;319;317
107;2204215;318;137950;319;317
107;2204224;318;137951;319;317
107;2204223;318;137952;319;317
107;2204100;318;137953;319;317
107;2204196;318;137954;319;317
107;2204364;318;137955;319;317
107;2204195;318;137956;319;317
107;2204119;318;137957;319;317
107;2204345;318;137958;319;317
107;2204205;318;137959;319;317
107;2204344;318;137960;319;317
107;2204186;318;137961;319;317
107;2204363;318;137962;319;317
107;2204110;318;137963;319;317
107;2203998;318;137964;319;317
107;2204130;318;137965;319;317
107;2204222;318;137966;319;317
107;2204214;318;137967;319;317
107;2204213;318;137968;319;317
107;2203960;318;137969;319;317
107;2204129;318;137970;319;317
107;2203997;318;137971;319;317
107;2204109;318;137972;319;317
107;2203969;318;137973;319;317
107;2204139;318;137974;319;317
107;2203979;318;137975;319;317
107;2204204;318;137976;319;317
107;2203978;318;137977;319;317
107;2204138;318;137978;319;317
107;2203989;318;137979;319;317
107;2203968;318;137980;319;317
107;2203988;318;137981;319;317
107;2204118;318;137982;319;317
107;2203959;318;137983;319;317
107;2203958;318;137984;319;317
107;2204212;318;137985;319;317
107;2204099;318;137986;319;317
107;2203967;318;137987;319;317
107;2203987;318;137988;319;317
107;2203996;318;137989;319;317
107;2204194;318;137990;319;317
107;2204137;318;137991;319;317
107;2203977;318;137992;319;317
107;2204203;318;137993;319;317
107;2204343;318;137994;319;317
107;2204128;318;137995;319;317
107;2204117;318;137996;319;317
107;2204108;318;137997;319;317
107;2204362;318;137998;319;317
107;2204127;318;137999;319;317
107;2204098;318;138000;319;317
107;2204221;318;138001;319;317
107;2204220;318;138002;319;317
107;2204097;318;138003;319;317
107;2204126;318;138004;319;317
