EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
107;2212065;336;145937;337;335
107;2212076;336;145938;337;335
107;2212131;336;145939;337;335
107;2212130;336;145940;337;335
107;2213072;336;145941;337;335
107;2213017;336;145942;337;335
107;2211825;336;145943;337;335
107;2213016;336;145944;337;335
107;2212038;336;145945;337;335
107;2211880;336;145946;337;335
107;2212173;336;145947;337;335
107;2211879;336;145948;337;335
107;2213049;336;145949;337;335
107;2211826;336;145950;337;335
107;2211989;336;145951;337;335
107;2213029;336;145952;337;335
107;2213088;336;145953;337;335
107;2211971;336;145954;337;335
107;2212075;336;145955;337;335
107;2212074;336;145956;337;335
107;2211967;336;145957;337;335
107;2211966;336;145958;337;335
107;2213023;336;145959;337;335
107;2212149;336;145960;337;335
107;2211973;336;145961;337;335
107;2213087;336;145962;337;335
107;2211947;336;145963;337;335
107;2213003;336;145964;337;335
107;2211946;336;145965;337;335
107;2213051;336;145966;337;335
107;2212169;336;145967;337;335
107;2211972;336;145968;337;335
107;2212168;336;145969;337;335
107;2212042;336;145970;337;335
107;2211963;336;145971;337;335
107;2211962;336;145972;337;335
107;2212077;336;145973;337;335
107;2213056;336;145974;337;335
107;2212134;336;145975;337;335
107;2212167;336;145976;337;335
107;2213004;336;145977;337;335
107;2213007;336;145978;337;335
107;2211845;336;145979;337;335
107;2211945;336;145980;337;335
107;2213002;336;145981;337;335
107;2211851;336;145982;337;335
107;2213050;336;145983;337;335
107;2212041;336;145984;337;335
107;2212148;336;145985;337;335
107;2211844;336;145986;337;335
107;2213073;336;145987;337;335
107;2213055;336;145988;337;335
107;2212133;336;145989;337;335
107;2212132;336;145990;337;335
107;2213054;336;145991;337;335
107;2213074;336;145992;337;335
107;2211827;336;145993;337;335
107;2212036;336;145994;337;335
107;2212048;336;145995;337;335
107;2211869;336;145996;337;335
107;2211881;336;145997;337;335
107;2211572;336;145998;337;335
107;2211886;336;145999;337;335
107;2211868;336;146000;337;335
107;2212061;336;146001;337;335
107;2213028;336;146002;337;335
107;2211541;336;146003;337;335
107;2211663;336;146004;337;335
107;2211479;336;146005;337;335
107;2212137;336;146006;337;335
107;2211834;336;146007;337;335
107;2211833;336;146008;337;335
107;2212047;336;146009;337;335
107;2211540;336;146010;337;335
107;2211662;336;146011;337;335
107;2211539;336;146012;337;335
107;2211870;336;146013;337;335
107;2211889;336;146014;337;335
107;2211573;336;146015;337;335
107;2211888;336;146016;337;335
107;2213076;336;146017;337;335
107;2211661;336;146018;337;335
107;2212161;336;146019;337;335
107;2213030;336;146020;337;335
107;2213075;336;146021;337;335
107;2211832;336;146022;337;335
107;2212136;336;146023;337;335
107;2212135;336;146024;337;335
107;2212060;336;146025;337;335
107;2211871;336;146026;337;335
107;2213032;336;146027;337;335
107;2212160;336;146028;337;335
107;2211828;336;146029;337;335
107;2211864;336;146030;337;335
107;2211447;336;146031;337;335
107;2211575;336;146032;337;335
107;2211446;336;146033;337;335
107;2211720;336;146034;337;335
107;2213022;336;146035;337;335
107;2211829;336;146036;337;335
107;2213021;336;146037;337;335
107;2211480;336;146038;337;335
107;2211559;336;146039;337;335
107;2211558;336;146040;337;335
107;2211821;336;146041;337;335
107;2213020;336;146042;337;335
107;2211847;336;146043;337;335
107;2213019;336;146044;337;335
107;2213031;336;146045;337;335
107;2211544;336;146046;337;335
107;2211863;336;146047;337;335
107;2211445;336;146048;337;335
107;2211574;336;146049;337;335
107;2211887;336;146050;337;335
107;2211883;336;146051;337;335
107;2211722;336;146052;337;335
107;2212159;336;146053;337;335
107;2211666;336;146054;337;335
107;2211482;336;146055;337;335
