EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
106;2160709;318;137934;319;317
106;2149818;318;137935;319;317
106;2149817;318;137936;319;317
106;2150408;318;137937;319;317
106;2151075;318;137938;319;317
106;2151610;318;137939;319;317
106;2151045;318;137940;319;317
106;2160152;318;137941;319;317
106;2149836;318;137942;319;317
106;2149582;318;137943;319;317
106;2151631;318;137944;319;317
106;2149827;318;137945;319;317
106;2160171;318;137946;319;317
106;2160719;318;137947;319;317
106;2150427;318;137948;319;317
106;2149816;318;137949;319;317
106;2151084;318;137950;319;317
106;2149600;318;137951;319;317
106;2149599;318;137952;319;317
106;2149815;318;137953;319;317
106;2160718;318;137954;319;317
106;2150426;318;137955;319;317
106;2160717;318;137956;319;317
106;2151609;318;137957;319;317
106;2149581;318;137958;319;317
106;2149835;318;137959;319;317
106;2149580;318;137960;319;317
106;2151630;318;137961;319;317
106;2150425;318;137962;319;317
106;2151074;318;137963;319;317
106;2160170;318;137964;319;317
106;2151044;318;137965;319;317
106;2149598;318;137966;319;317
106;2151083;318;137967;319;317
106;2151082;318;137968;319;317
106;2160708;318;137969;319;317
106;2151043;318;137970;319;317
106;2160169;318;137971;319;317
106;2151073;318;137972;319;317
106;2150407;318;137973;319;317
106;2151629;318;137974;319;317
106;2160151;318;137975;319;317
106;2149834;318;137976;319;317
106;2160150;318;137977;319;317
106;2151628;318;137978;319;317
106;2149826;318;137979;319;317
106;2150406;318;137980;319;317
106;2149825;318;137981;319;317
106;2151608;318;137982;319;317
106;2160707;318;137983;319;317
106;2160706;318;137984;319;317
106;2151081;318;137985;319;317
106;2149814;318;137986;319;317
106;2150405;318;137987;319;317
106;2149824;318;137988;319;317
106;2160168;318;137989;319;317
106;2160716;318;137990;319;317
106;2151627;318;137991;319;317
106;2160149;318;137992;319;317
106;2149833;318;137993;319;317
106;2149579;318;137994;319;317
106;2151042;318;137995;319;317
106;2151607;318;137996;319;317
106;2151072;318;137997;319;317
106;2150424;318;137998;319;317
106;2151041;318;137999;319;317
106;2149813;318;138000;319;317
106;2149597;318;138001;319;317
106;2149596;318;138002;319;317
106;2149812;318;138003;319;317
106;2151040;318;138004;319;317
106;2150423;318;138005;319;317
106;2151071;318;138006;319;317
106;2151606;318;138007;319;317
106;2151626;318;138008;319;317
106;2149578;318;138009;319;317
106;2149832;318;138010;319;317
106;2160148;318;138011;319;317
106;2150422;318;138012;319;317
106;2160715;318;138013;319;317
106;2160167;318;138014;319;317
106;2149823;318;138015;319;317
106;2149595;318;138016;319;317
106;2149811;318;138017;319;317
106;2151080;318;138018;319;317
106;2160705;318;138019;319;317
106;2160714;318;138020;319;317
106;2151605;318;138021;319;317
106;2149822;318;138022;319;317
106;2150404;318;138023;319;317
106;2149821;318;138024;319;317
106;2151625;318;138025;319;317
106;2160147;318;138026;319;317
106;2149831;318;138027;319;317
106;2160146;318;138028;319;317
106;2151039;318;138029;319;317
106;2150403;318;138030;319;317
106;2151070;318;138031;319;317
106;2160166;318;138032;319;317
106;2160704;318;138033;319;317
106;2160703;318;138034;319;317
106;2151079;318;138035;319;317
106;2151078;318;138036;319;317
106;2150402;318;138037;319;317
106;2150440;318;138038;319;317
106;2160165;318;138039;319;317
106;2151069;318;138040;319;317
106;2160145;318;138041;319;317
106;2151624;318;138042;319;317
106;2149577;318;138043;319;317
106;2149830;318;138044;319;317
106;2149820;318;138045;319;317
106;2151604;318;138046;319;317
106;2160713;318;138047;319;317
106;2150421;318;138048;319;317
106;2160712;318;138049;319;317
106;2149810;318;138050;319;317
106;2149594;318;138051;319;317
106;2153049;319;138052;320;318
106;2154411;319;138053;320;318
106;2155147;319;138054;320;318
106;2155139;319;138055;320;318
106;2155146;319;138056;320;318
106;2154868;319;138057;320;318
106;2153040;319;138058;320;318
106;2154432;319;138059;320;318
106;2153039;319;138060;320;318
106;2153954;319;138061;320;318
106;2155138;319;138062;320;318
106;2154388;319;138063;320;318
106;2155626;319;138064;320;318
106;2154888;319;138065;320;318
106;2153048;319;138066;320;318
106;2153531;319;138067;320;318
106;2153530;319;138068;320;318
106;2155935;319;138069;320;318
106;2155934;319;138070;320;318
106;2155625;319;138071;320;318
106;2154387;319;138072;320;318
106;2155584;319;138073;320;318
106;2154887;319;138074;320;318
106;2155606;319;138075;320;318
106;2154431;319;138076;320;318
106;2155605;319;138077;320;318
106;2153953;319;138078;320;318
106;2153550;319;138079;320;318
106;2155583;319;138080;320;318
106;2153549;319;138081;320;318
106;2154867;319;138082;320;318
106;2155933;319;138083;320;318
106;2155932;319;138084;320;318
106;2153529;319;138085;320;318
106;2154410;319;138086;320;318
106;2155168;319;138087;320;318
106;2153548;319;138088;320;318
106;2155624;319;138089;320;318
106;2155145;319;138090;320;318
106;2153952;319;138091;320;318
106;2155604;319;138092;320;318
106;2154430;319;138093;320;318
106;2153038;319;138094;320;318
106;2153951;319;138095;320;318
106;2154866;319;138096;320;318
106;2153972;319;138097;320;318
106;2155137;319;138098;320;318
106;2154886;319;138099;320;318
106;2154409;319;138100;320;318
