EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
85;1452480;295;125934;296;294
85;1438583;295;125935;296;294
85;1438582;295;125936;296;294
85;1439265;295;125937;296;294
85;1479155;295;125938;296;294
85;1454680;295;125939;296;294
85;1436750;295;125940;296;294
85;1459762;295;125941;296;294
85;1446253;295;125942;296;294
85;1449412;295;125943;296;294
85;1451520;295;125944;296;294
85;1449411;295;125945;296;294
85;1434651;295;125946;296;294
85;1465773;295;125947;296;294
85;1481356;295;125948;296;294
85;1465772;295;125949;296;294
85;1435379;295;125950;296;294
85;1452475;295;125951;296;294
85;1452474;295;125952;296;294
85;1438581;295;125953;296;294
85;1441135;295;125954;296;294
85;1445067;295;125955;296;294
85;1441134;295;125956;296;294
85;1433279;295;125957;296;294
85;1449410;295;125958;296;294
85;1446252;295;125959;296;294
85;1449409;295;125960;296;294
85;1451519;295;125961;296;294
85;1445066;295;125962;296;294
85;1479154;295;125963;296;294
85;1434650;295;125964;296;294
85;1436749;295;125965;296;294
85;1439264;295;125966;296;294
85;1435378;295;125967;296;294
85;1435377;295;125968;296;294
85;1432689;295;125969;296;294
85;1432688;295;125970;296;294
85;1433683;295;125971;296;294
85;1479153;295;125972;296;294
85;1439263;295;125973;296;294
85;1436748;295;125974;296;294
85;1440545;295;125975;296;294
85;1446251;295;125976;296;294
85;1440544;295;125977;296;294
85;1451518;295;125978;296;294
85;1448454;295;125979;296;294
85;1439262;295;125980;296;294
85;1448453;295;125981;296;294
85;1433278;295;125982;296;294
85;1432687;295;125983;296;294
85;1432686;295;125984;296;294
85;1435376;295;125985;296;294
85;1438580;295;125986;296;294
85;1439261;295;125987;296;294
85;1448452;295;125988;296;294
85;1433682;295;125989;296;294
85;1441133;295;125990;296;294
85;1445065;295;125991;296;294
85;1440543;295;125992;296;294
85;1446250;295;125993;296;294
85;1449408;295;125994;296;294
85;1451517;295;125995;296;294
85;1433277;295;125996;296;294
85;1479152;295;125997;296;294
85;1445064;295;125998;296;294
85;1436747;295;125999;296;294
85;1438579;295;126000;296;294
85;1452473;295;126001;296;294
85;1452472;295;126002;296;294
85;1438578;295;126003;296;294
85;1436746;295;126004;296;294
85;1445063;295;126005;296;294
85;1479151;295;126006;296;294
85;1433276;295;126007;296;294
85;1451516;295;126008;296;294
85;1449407;295;126009;296;294
85;1446249;295;126010;296;294
85;1440542;295;126011;296;294
85;1451515;295;126012;296;294
85;1441132;295;126013;296;294
85;1433681;295;126014;296;294
85;1448451;295;126015;296;294
85;1439260;295;126016;296;294
85;1438577;295;126017;296;294
85;1435375;295;126018;296;294
85;1432685;295;126019;296;294
85;1432684;295;126020;296;294
85;1433275;295;126021;296;294
85;1448450;295;126022;296;294
85;1439259;295;126023;296;294
85;1447345;295;126024;296;294
85;1451514;295;126025;296;294
85;1440541;295;126026;296;294
85;1446248;295;126027;296;294
85;1440540;295;126028;296;294
85;1436745;295;126029;296;294
85;1439258;295;126030;296;294
85;1479150;295;126031;296;294
85;1433680;295;126032;296;294
85;1432683;295;126033;296;294
85;1432682;295;126034;296;294
85;1435374;295;126035;296;294
85;1435373;295;126036;296;294
85;1452471;295;126037;296;294
85;1436744;295;126038;296;294
85;1433679;295;126039;296;294
85;1479149;295;126040;296;294
85;1445062;295;126041;296;294
85;1451513;295;126042;296;294
85;1449406;295;126043;296;294
85;1446247;295;126044;296;294
85;1449405;295;126045;296;294
85;1433274;295;126046;296;294
85;1441131;295;126047;296;294
85;1445061;295;126048;296;294
85;1441130;295;126049;296;294
85;1438576;295;126050;296;294
85;1452470;295;126051;296;294
85;1452469;295;126052;296;294
85;1435372;295;126053;296;294
85;1441129;295;126054;296;294
85;1445060;295;126055;296;294
85;1441128;295;126056;296;294
85;1433678;295;126057;296;294
85;1449404;295;126058;296;294
85;1451512;295;126059;296;294
85;1449403;295;126060;296;294
85;1446246;295;126061;296;294
85;1440539;295;126062;296;294
85;1436743;295;126063;296;294
85;1433273;295;126064;296;294
85;1479148;295;126065;296;294
85;1439257;295;126066;296;294
85;1438575;295;126067;296;294
85;1438574;295;126068;296;294
85;1432681;295;126069;296;294
85;1432680;295;126070;296;294
85;1433272;295;126071;296;294
85;1436742;295;126072;296;294
85;1439256;295;126073;296;294
85;1479147;295;126074;296;294
85;1440538;295;126075;296;294
85;1451511;295;126076;296;294
85;1440169;295;126077;296;294
85;1446245;295;126078;296;294
85;1447344;295;126079;296;294
85;1439255;295;126080;296;294
85;1447343;295;126081;296;294
85;1433677;295;126082;296;294
85;1441127;295;126083;296;294
85;1432679;295;126084;296;294
85;1438573;295;126085;296;294
85;1435371;295;126086;296;294
85;1452468;295;126087;296;294
85;1447342;295;126088;296;294
85;1433271;295;126089;296;294
85;1441126;295;126090;296;294
85;1445059;295;126091;296;294
85;1440168;295;126092;296;294
85;1451510;295;126093;296;294
85;1449402;295;126094;296;294
85;1446244;295;126095;296;294
85;1433676;295;126096;296;294
85;1436741;295;126097;296;294
85;1445058;295;126098;296;294
85;1479146;295;126099;296;294
85;1435370;295;126100;296;294
85;1452467;295;126101;296;294
85;1452466;295;126102;296;294
85;1435369;295;126103;296;294
85;1479145;295;126104;296;294
85;1445057;295;126105;296;294
85;1436740;295;126106;296;294
85;1433675;295;126107;296;294
85;1479144;295;126108;296;294
85;1449401;295;126109;296;294
85;1451509;295;126110;296;294
85;1440167;295;126111;296;294
85;1446243;295;126112;296;294
85;1441125;295;126113;296;294
85;1433270;295;126114;296;294
85;1447341;295;126115;296;294
85;1439254;295;126116;296;294
85;1435368;295;126117;296;294
85;1438572;295;126118;296;294
85;1432678;295;126119;296;294
85;1432677;295;126120;296;294
85;1433674;295;126121;296;294
85;1447340;295;126122;296;294
85;1439253;295;126123;296;294
85;1447339;295;126124;296;294
85;1446242;295;126125;296;294
85;1440166;295;126126;296;294
85;1451508;295;126127;296;294
85;1440165;295;126128;296;294
85;1479143;295;126129;296;294
85;1439252;295;126130;296;294
85;1436739;295;126131;296;294
85;1432993;295;126132;296;294
85;1479142;295;126133;296;294
85;1432676;295;126134;296;294
85;1438571;295;126135;296;294
85;1438570;295;126136;296;294
85;1452465;295;126137;296;294
85;1479141;295;126138;296;294
85;1432992;295;126139;296;294
85;1436738;295;126140;296;294
85;1445056;295;126141;296;294
85;1445459;295;126142;296;294
85;1449400;295;126143;296;294
85;1451507;295;126144;296;294
85;1449399;295;126145;296;294
85;1433673;295;126146;296;294
85;1441124;295;126147;296;294
85;1445055;295;126148;296;294
85;1441123;295;126149;296;294
85;1435367;295;126150;296;294
85;1452464;295;126151;296;294
85;1452463;295;126152;296;294
85;1438569;295;126153;296;294
85;1435366;295;126154;296;294
85;1445054;295;126155;296;294
85;1441122;295;126156;296;294
85;1432991;295;126157;296;294
85;1447338;295;126158;296;294
85;1445458;295;126159;296;294
85;1449398;295;126160;296;294
85;1451506;295;126161;296;294
85;1440164;295;126162;296;294
85;1479140;295;126163;296;294
85;1433672;295;126164;296;294
85;1436737;295;126165;296;294
85;1439251;295;126166;296;294
85;1435365;295;126167;296;294
85;1435364;295;126168;296;294
85;1432675;295;126169;296;294
85;1432674;295;126170;296;294
85;1433671;295;126171;296;294
85;1479139;295;126172;296;294
85;1439250;295;126173;296;294
85;1436736;295;126174;296;294
85;1440163;295;126175;296;294
85;1445457;295;126176;296;294
85;1440162;295;126177;296;294
85;1451505;295;126178;296;294
85;1449397;295;126179;296;294
85;1438743;295;126180;296;294
85;1447337;295;126181;296;294
85;1432990;295;126182;296;294
85;1441121;295;126183;296;294
85;1432673;295;126184;296;294
85;1435363;295;126185;296;294
85;1438568;295;126186;296;294
85;1452462;295;126187;296;294
85;1447336;295;126188;296;294
85;1433670;295;126189;296;294
85;1441120;295;126190;296;294
85;1445053;295;126191;296;294
85;1440161;295;126192;296;294
85;1445456;295;126193;296;294
85;1449396;295;126194;296;294
85;1451504;295;126195;296;294
85;1432989;295;126196;296;294
85;1479138;295;126197;296;294
85;1445052;295;126198;296;294
85;1436735;295;126199;296;294
85;1432988;295;126200;296;294
85;1452461;295;126201;296;294
85;1452460;295;126202;296;294
85;1438567;295;126203;296;294
85;1438566;295;126204;296;294
85;1445051;295;126205;296;294
85;1479137;295;126206;296;294
85;1432987;295;126207;296;294
85;1436734;295;126208;296;294
85;1449395;295;126209;296;294
85;1445455;295;126210;296;294
85;1440160;295;126211;296;294
85;1451503;295;126212;296;294
85;1441119;295;126213;296;294
85;1433669;295;126214;296;294
85;1447335;295;126215;296;294
85;1438742;295;126216;296;294
85;1438565;295;126217;296;294
85;1435362;295;126218;296;294
85;1432672;295;126219;296;294
85;1432165;295;126220;296;294
85;1432986;295;126221;296;294
85;1447334;295;126222;296;294
85;1438741;295;126223;296;294
85;1447333;295;126224;296;294
85;1432985;295;126225;296;294
85;1440159;295;126226;296;294
85;1445454;295;126227;296;294
85;1440158;295;126228;296;294
85;1451502;295;126229;296;294
85;1438740;295;126230;296;294
85;1479136;295;126231;296;294
85;1433668;295;126232;296;294
85;1436733;295;126233;296;294
85;1432164;295;126234;296;294
85;1435361;295;126235;296;294
85;1435360;295;126236;296;294
85;1452459;295;126237;296;294
85;1436732;295;126238;296;294
85;1433667;295;126239;296;294
85;1479135;295;126240;296;294
85;1445050;295;126241;296;294
85;1451501;295;126242;296;294
85;1449394;295;126243;296;294
85;1445453;295;126244;296;294
85;1449393;295;126245;296;294
85;1432984;295;126246;296;294
85;1441118;295;126247;296;294
85;1445049;295;126248;296;294
85;1441117;295;126249;296;294
85;1432983;295;126250;296;294
85;1452458;295;126251;296;294
85;1452457;295;126252;296;294
85;1435359;295;126253;296;294
85;1438564;295;126254;296;294
85;1445048;295;126255;296;294
85;1441116;295;126256;296;294
85;1433666;295;126257;296;294
85;1447332;295;126258;296;294
85;1451500;295;126259;296;294
85;1449392;295;126260;296;294
85;1445452;295;126261;296;294
