EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
105;2037121;318;137934;319;317
105;2038749;318;137935;319;317
105;2038748;318;137936;319;317
105;2036806;318;137937;319;317
105;2038227;318;137938;319;317
105;2038726;318;137939;319;317
105;2037142;318;137940;319;317
105;2037932;318;137941;319;317
105;2037457;318;137942;319;317
105;2039248;318;137943;319;317
105;2039229;318;137944;319;317
105;2039269;318;137945;319;317
105;2037477;318;137946;319;317
105;2037912;318;137947;319;317
105;2037437;318;137948;319;317
105;2038747;318;137949;319;317
105;2038247;318;137950;319;317
105;2036824;318;137951;319;317
105;2036823;318;137952;319;317
105;2038746;318;137953;319;317
105;2037911;318;137954;319;317
105;2037436;318;137955;319;317
105;2037910;318;137956;319;317
105;2038725;318;137957;319;317
105;2039247;318;137958;319;317
105;2037456;318;137959;319;317
105;2039246;318;137960;319;317
105;2038768;318;137961;319;317
105;2037435;318;137962;319;317
105;2038226;318;137963;319;317
105;2037476;318;137964;319;317
105;2037141;318;137965;319;317
105;2036822;318;137966;319;317
105;2038246;318;137967;319;317
105;2038245;318;137968;319;317
105;2037120;318;137969;319;317
105;2037140;318;137970;319;317
105;2037475;318;137971;319;317
105;2038225;318;137972;319;317
105;2036805;318;137973;319;317
105;2038767;318;137974;319;317
105;2037931;318;137975;319;317
105;2037455;318;137976;319;317
105;2037930;318;137977;319;317
105;2038766;318;137978;319;317
105;2039268;318;137979;319;317
105;2036804;318;137980;319;317
105;2039267;318;137981;319;317
105;2038724;318;137982;319;317
105;2037119;318;137983;319;317
105;2037118;318;137984;319;317
105;2038244;318;137985;319;317
105;2038745;318;137986;319;317
105;2036803;318;137987;319;317
105;2039266;318;137988;319;317
105;2037474;318;137989;319;317
105;2037909;318;137990;319;317
105;2038765;318;137991;319;317
105;2037929;318;137992;319;317
105;2037454;318;137993;319;317
105;2039245;318;137994;319;317
105;2037139;318;137995;319;317
105;2038723;318;137996;319;317
105;2038224;318;137997;319;317
105;2037158;318;137998;319;317
105;2037138;318;137999;319;317
105;2038744;318;138000;319;317
105;2036821;318;138001;319;317
105;2036820;318;138002;319;317
105;2038743;318;138003;319;317
105;2037137;318;138004;319;317
105;2037157;318;138005;319;317
105;2038223;318;138006;319;317
105;2038262;318;138007;319;317
105;2038764;318;138008;319;317
105;2039244;318;138009;319;317
105;2037453;318;138010;319;317
105;2037928;318;138011;319;317
105;2037156;318;138012;319;317
105;2037908;318;138013;319;317
105;2037473;318;138014;319;317
105;2039265;318;138015;319;317
105;2036819;318;138016;319;317
105;2038742;318;138017;319;317
105;2038243;318;138018;319;317
105;2037117;318;138019;319;317
105;2037907;318;138020;319;317
105;2038261;318;138021;319;317
105;2039264;318;138022;319;317
105;2036802;318;138023;319;317
105;2039263;318;138024;319;317
105;2038763;318;138025;319;317
105;2037927;318;138026;319;317
105;2037452;318;138027;319;317
105;2037926;318;138028;319;317
105;2037136;318;138029;319;317
105;2036801;318;138030;319;317
105;2038222;318;138031;319;317
105;2037472;318;138032;319;317
105;2037116;318;138033;319;317
105;2037115;318;138034;319;317
105;2038242;318;138035;319;317
105;2038241;318;138036;319;317
105;2036800;318;138037;319;317
105;2037135;318;138038;319;317
105;2037471;318;138039;319;317
105;2038221;318;138040;319;317
105;2037925;318;138041;319;317
105;2038762;318;138042;319;317
105;2039243;318;138043;319;317
105;2037451;318;138044;319;317
105;2039262;318;138045;319;317
105;2038260;318;138046;319;317
105;2037906;318;138047;319;317
105;2037155;318;138048;319;317
105;2037905;318;138049;319;317
105;2038741;318;138050;319;317
105;2036818;318;138051;319;317
105;2035136;319;138052;320;318
105;2036716;319;138053;320;318
105;2035911;319;138054;320;318
105;2036736;319;138055;320;318
105;2035910;319;138056;320;318
105;2037040;319;138057;320;318
105;2037536;319;138058;320;318
105;2034618;319;138059;320;318
105;2037535;319;138060;320;318
105;2035874;319;138061;320;318
105;2036735;319;138062;320;318
105;2035890;319;138063;320;318
105;2035175;319;138064;320;318
105;2035146;319;138065;320;318
105;2035135;319;138066;320;318
105;2036725;319;138067;320;318
105;2036724;319;138068;320;318
105;2037052;319;138069;320;318
105;2037051;319;138070;320;318
105;2035174;319;138071;320;318
105;2035889;319;138072;320;318
105;2034871;319;138073;320;318
105;2035145;319;138074;320;318
105;2037032;319;138075;320;318
105;2034617;319;138076;320;318
105;2037031;319;138077;320;318
105;2035873;319;138078;320;318
105;2037332;319;138079;320;318
105;2034870;319;138080;320;318
105;2037331;319;138081;320;318
105;2037039;319;138082;320;318
105;2037050;319;138083;320;318
105;2037049;319;138084;320;318
105;2036723;319;138085;320;318
105;2036715;319;138086;320;318
105;2034869;319;138087;320;318
105;2037330;319;138088;320;318
105;2035173;319;138089;320;318
105;2035909;319;138090;320;318
105;2035872;319;138091;320;318
105;2037030;319;138092;320;318
105;2034616;319;138093;320;318
105;2037534;319;138094;320;318
105;2035871;319;138095;320;318
105;2037038;319;138096;320;318
105;2035888;319;138097;320;318
105;2036734;319;138098;320;318
105;2035144;319;138099;320;318
105;2036714;319;138100;320;318
105;2034904;319;138101;320;318
105;2034903;319;138102;320;318
105;2036713;319;138103;320;318
105;2035143;319;138104;320;318
105;2036733;319;138105;320;318
105;2035887;319;138106;320;318
105;2037037;319;138107;320;318
105;2035180;319;138108;320;318
105;2037533;319;138109;320;318
105;2034615;319;138110;320;318
105;2037029;319;138111;320;318
105;2036732;319;138112;320;318
105;2035908;319;138113;320;318
105;2035172;319;138114;320;318
105;2037329;319;138115;320;318
105;2034868;319;138116;320;318
105;2036712;319;138117;320;318
105;2036722;319;138118;320;318
105;2037048;319;138119;320;318
105;2037047;319;138120;320;318
105;2037036;319;138121;320;318
105;2037328;319;138122;320;318
105;2034867;319;138123;320;318
105;2037327;319;138124;320;318
105;2035179;319;138125;320;318
105;2037028;319;138126;320;318
105;2034614;319;138127;320;318
105;2037027;319;138128;320;318
105;2035142;319;138129;320;318
105;2034866;319;138130;320;318
105;2035886;319;138131;320;318
105;2035171;319;138132;320;318
105;2037046;319;138133;320;318
105;2037045;319;138134;320;318
105;2036721;319;138135;320;318
105;2036720;319;138136;320;318
105;2034865;319;138137;320;318
105;2035141;319;138138;320;318
105;2035170;319;138139;320;318
105;2035885;319;138140;320;318
105;2036731;319;138141;320;318
105;2035178;319;138142;320;318
105;2037532;319;138143;320;318
105;2034613;319;138144;320;318
105;2037531;319;138145;320;318
105;2037035;319;138146;320;318
105;2035907;319;138147;320;318
105;2036730;319;138148;320;318
105;2035906;319;138149;320;318
105;2036711;319;138150;320;318
105;2034902;319;138151;320;318
105;2034901;319;138152;320;318
105;2036719;319;138153;320;318
105;2035905;319;138154;320;318
105;2036729;319;138155;320;318
105;2035904;319;138156;320;318
105;2035169;319;138157;320;318
105;2037530;319;138158;320;318
105;2035177;319;138159;320;318
105;2037529;319;138160;320;318
105;2034612;319;138161;320;318
105;2036728;319;138162;320;318
105;2035140;319;138163;320;318
105;2037034;319;138164;320;318
105;2035884;319;138165;320;318
105;2034864;319;138166;320;318
105;2036710;319;138167;320;318
105;2036709;319;138168;320;318
105;2037044;319;138169;320;318
105;2037043;319;138170;320;318
105;2037033;319;138171;320;318
105;2035139;319;138172;320;318
105;2034863;319;138173;320;318
105;2035883;319;138174;320;318
105;2037026;319;138175;320;318
105;2035176;319;138176;320;318
105;2037025;319;138177;320;318
105;2034611;319;138178;320;318
105;2037326;319;138179;320;318
105;2034862;319;138180;320;318
105;2037325;319;138181;320;318
105;2035168;319;138182;320;318
105;2037042;319;138183;320;318
105;2037041;319;138184;320;318
105;2036708;319;138185;320;318
105;2036718;319;138186;320;318
105;2034900;319;138187;320;318
105;2037324;319;138188;320;318
105;2037309;319;138189;320;318
105;2035903;319;138190;320;318
105;2036727;319;138191;320;318
105;2037024;319;138192;320;318
105;2035882;319;138193;320;318
105;2037528;319;138194;320;318
105;2034610;319;138195;320;318
105;2035167;319;138196;320;318
105;2035138;319;138197;320;318
105;2036726;319;138198;320;318
105;2037548;319;138199;320;318
105;2036717;319;138200;320;318
105;2034899;319;138201;320;318
105;2034898;319;138202;320;318
105;2037527;319;138203;320;318
105;2037547;319;138204;320;318
105;2037022;319;138205;320;318
105;2035137;319;138206;320;318
105;2035166;319;138207;320;318
105;2034609;319;138208;320;318
105;2037557;319;138209;320;318
105;2035881;319;138210;320;318
105;2037023;319;138211;320;318
105;2034608;319;138212;320;318
105;2035902;319;138213;320;318
105;2037308;319;138214;320;318
105;2037323;319;138215;320;318
105;2037065;319;138216;320;318
105;2037342;319;138217;320;318
