EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
105;2029089;303;129934;304;302
105;2028335;303;129935;304;302
105;2021571;303;129936;304;302
105;2029064;303;129937;304;302
105;2029076;303;129938;304;302
105;2020242;303;129939;304;302
105;2019714;303;129940;304;302
105;2021562;303;129941;304;302
105;2028334;303;129942;304;302
105;2019692;303;129943;304;302
105;2027855;303;129944;304;302
105;2021857;303;129945;304;302
105;2021856;303;129946;304;302
105;2027854;303;129947;304;302
105;2019691;303;129948;304;302
105;2028333;303;129949;304;302
105;2020917;303;129950;304;302
105;2019713;303;129951;304;302
105;2020241;303;129952;304;302
105;2029075;303;129953;304;302
105;2028357;303;129954;304;302
105;2021570;303;129955;304;302
105;2020240;303;129956;304;302
105;2029911;303;129957;304;302
105;2029108;303;129958;304;302
105;2027830;303;129959;304;302
105;2021877;303;129960;304;302
105;2027853;303;129961;304;302
105;2020891;303;129962;304;302
105;2020266;303;129963;304;302
105;2020265;303;129964;304;302
105;2019712;303;129965;304;302
105;2027829;303;129966;304;302
105;2021876;303;129967;304;302
105;2027828;303;129968;304;302
105;2020239;303;129969;304;302
105;2021593;303;129970;304;302
105;2028356;303;129971;304;302
105;2021592;303;129972;304;302
105;2019690;303;129973;304;302
105;2021875;303;129974;304;302
105;2020916;303;129975;304;302
105;2029107;303;129976;304;302
105;2019689;303;129977;304;302
105;2020264;303;129978;304;302
105;2020890;303;129979;304;302
105;2020889;303;129980;304;302
105;2021605;303;129981;304;302
105;2019688;303;129982;304;302
105;2029106;303;129983;304;302
105;2020915;303;129984;304;302
105;2028332;303;129985;304;302
105;2020238;303;129986;304;302
105;2029074;303;129987;304;302
105;2028355;303;129988;304;302
105;2029073;303;129989;304;302
105;2019711;303;129990;304;302
105;2029910;303;129991;304;302
105;2028331;303;129992;304;302
105;2029909;303;129993;304;302
105;2027852;303;129994;304;302
105;2021604;303;129995;304;302
105;2021603;303;129996;304;302
105;2020888;303;129997;304;302
105;2029908;303;129998;304;302
105;2028330;303;129999;304;302
105;2029907;303;130000;304;302
105;2029105;303;130001;304;302
105;2027827;303;130002;304;302
105;2020237;303;130003;304;302
105;2029072;303;130004;304;302
105;2028354;303;130005;304;302
105;2021591;303;130006;304;302
105;2019687;303;130007;304;302
105;2019710;303;130008;304;302
105;2020911;303;130009;304;302
105;2021874;303;130010;304;302
105;2027851;303;130011;304;302
105;2027850;303;130012;304;302
105;2020263;303;130013;304;302
105;2020262;303;130014;304;302
105;2019709;303;130015;304;302
105;2019686;303;130016;304;302
105;2021873;303;130017;304;302
105;2020910;303;130018;304;302
105;2021590;303;130019;304;302
105;2020236;303;130020;304;302
105;2021589;303;130021;304;302
105;2028353;303;130022;304;302
105;2027826;303;130023;304;302
105;2021872;303;130024;304;302
105;2027825;303;130025;304;302
105;2029104;303;130026;304;302
105;2029906;303;130027;304;302
105;2020261;303;130028;304;302
105;2027849;303;130029;304;302
105;2020887;303;130030;304;302
105;2021602;303;130031;304;302
105;2027824;303;130032;304;302
105;2019708;303;130033;304;302
105;2029905;303;130034;304;302
105;2028329;303;130035;304;302
105;2021588;303;130036;304;302
105;2020235;303;130037;304;302
105;2029071;303;130038;304;302
105;2028352;303;130039;304;302
105;2029103;303;130040;304;302
105;2019685;303;130041;304;302
105;2028328;303;130042;304;302
105;2020909;303;130043;304;302
105;2020886;303;130044;304;302
105;2021601;303;130045;304;302
105;2021600;303;130046;304;302
105;2020885;303;130047;304;302
105;2020884;303;130048;304;302
105;2028327;303;130049;304;302
105;2019684;303;130050;304;302
105;2029102;303;130051;304;302
105;2020908;303;130052;304;302
105;2029070;303;130053;304;302
105;2020234;303;130054;304;302
105;2021587;303;130055;304;302
105;2028351;303;130056;304;302
105;2029904;303;130057;304;302
105;2019707;303;130058;304;302
105;2027823;303;130059;304;302
105;2021871;303;130060;304;302
105;2020883;303;130061;304;302
105;2027848;303;130062;304;302
105;2020260;303;130063;304;302
105;2020259;303;130064;304;302
105;2029101;303;130065;304;302
105;2027822;303;130066;304;302
105;2021870;303;130067;304;302
105;2027821;303;130068;304;302
105;2028350;303;130069;304;302
105;2021586;303;130070;304;302
105;2020233;303;130071;304;302
105;2021585;303;130072;304;302
105;2028349;303;130073;304;302
105;2021869;303;130074;304;302
105;2019683;303;130075;304;302
105;2019706;303;130076;304;302
105;2020907;303;130077;304;302
105;2020258;303;130078;304;302
105;2027847;303;130079;304;302
105;2027846;303;130080;304;302
105;2021599;303;130081;304;302
105;2020906;303;130082;304;302
105;2019705;303;130083;304;302
105;2019682;303;130084;304;302
105;2048356;304;130085;305;303
105;2050554;304;130086;305;303
105;2050589;304;130087;305;303
105;2048846;304;130088;305;303
105;2050588;304;130089;305;303
105;2047767;304;130090;305;303
105;2047749;304;130091;305;303
105;2048355;304;130092;305;303
105;2047748;304;130093;305;303
105;2047766;304;130094;305;303
105;2050154;304;130095;305;303
105;2050153;304;130096;305;303
105;2048338;304;130097;305;303
105;2048862;304;130098;305;303
105;2048354;304;130099;305;303
105;2047747;304;130100;305;303
105;2051357;304;130101;305;303
105;2050169;304;130102;305;303
105;2050553;304;130103;305;303
105;2050587;304;130104;305;303
105;2048845;304;130105;305;303
105;2048369;304;130106;305;303
105;2050570;304;130107;305;303
105;2047765;304;130108;305;303
105;2051342;304;130109;305;303
105;2050135;304;130110;305;303
105;2048861;304;130111;305;303
105;2048860;304;130112;305;303
105;2048877;304;130113;305;303
105;2048876;304;130114;305;303
105;2047764;304;130115;305;303
105;2050569;304;130116;305;303
105;2050134;304;130117;305;303
105;2051341;304;130118;305;303
105;2047763;304;130119;305;303
105;2050552;304;130120;305;303
105;2048368;304;130121;305;303
105;2048844;304;130122;305;303
105;2050586;304;130123;305;303
105;2050133;304;130124;305;303
105;2050168;304;130125;305;303
105;2051356;304;130126;305;303
105;2047746;304;130127;305;303
105;2048875;304;130128;305;303
105;2048859;304;130129;305;303
105;2048337;304;130130;305;303
105;2050152;304;130131;305;303
105;2050167;304;130132;305;303
105;2047762;304;130133;305;303
105;2047745;304;130134;305;303
105;2048353;304;130135;305;303
105;2048367;304;130136;305;303
105;2050551;304;130137;305;303
105;2050585;304;130138;305;303
105;2048843;304;130139;305;303
105;2051355;304;130140;305;303
105;2050568;304;130141;305;303
105;2048352;304;130142;305;303
105;2051340;304;130143;305;303
105;2051354;304;130144;305;303
105;2050151;304;130145;305;303
105;2050150;304;130146;305;303
105;2047784;304;130147;305;303
105;2047783;304;130148;305;303
105;2048351;304;130149;305;303
105;2050567;304;130150;305;303
105;2051353;304;130151;305;303
105;2051339;304;130152;305;303
105;2050584;304;130153;305;303
105;2050550;304;130154;305;303
105;2048366;304;130155;305;303
105;2048382;304;130156;305;303
105;2047744;304;130157;305;303
105;2047761;304;130158;305;303
105;2050166;304;130159;305;303
105;2050132;304;130160;305;303
105;2047782;304;130161;305;303
105;2048858;304;130162;305;303
105;2048874;304;130163;305;303
105;2048873;304;130164;305;303
105;2047781;304;130165;305;303
105;2050165;304;130166;305;303
105;2050131;304;130167;305;303
105;2050164;304;130168;305;303
105;2051352;304;130169;305;303
105;2048365;304;130170;305;303
105;2050549;304;130171;305;303
105;2048364;304;130172;305;303
105;2048381;304;130173;305;303
105;2048888;304;130174;305;303
105;2050566;304;130175;305;303
105;2047760;304;130176;305;303
105;2051338;304;130177;305;303
105;2048872;304;130178;305;303
105;2048857;304;130179;305;303
105;2048856;304;130180;305;303
105;2050149;304;130181;305;303
105;2051337;304;130182;305;303
105;2047759;304;130183;305;303
105;2050565;304;130184;305;303
105;2048350;304;130185;305;303
105;2048380;304;130186;305;303
105;2050583;304;130187;305;303
105;2050548;304;130188;305;303
105;2050582;304;130189;305;303
105;2048379;304;130190;305;303
105;2047743;304;130191;305;303
105;2048349;304;130192;305;303
105;2047742;304;130193;305;303
105;2051351;304;130194;305;303
105;2050148;304;130195;305;303
105;2050147;304;130196;305;303
105;2048855;304;130197;305;303
105;2047780;304;130198;305;303
105;2048348;304;130199;305;303
105;2047741;304;130200;305;303
105;2047758;304;130201;305;303
