EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
105;2012021;352;153937;353;351
105;2014767;352;153938;353;351
105;2011990;352;153939;353;351
105;2012885;352;153940;353;351
105;2010702;352;153941;353;351
105;2012016;352;153942;353;351
105;2013587;352;153943;353;351
105;2013586;352;153944;353;351
105;2014384;352;153945;353;351
105;2014383;352;153946;353;351
105;2010729;352;153947;353;351
105;2012864;352;153948;353;351
105;2012015;352;153949;353;351
105;2010707;352;153950;353;351
105;2010728;352;153951;353;351
105;2012557;352;153952;353;351
105;2012029;352;153953;353;351
105;2012022;352;153954;353;351
105;2009557;352;153955;353;351
105;2012014;352;153956;353;351
105;2011429;352;153957;353;351
105;2012575;352;153958;353;351
105;2013569;352;153959;353;351
105;2014385;352;153960;353;351
105;2013590;352;153961;353;351
105;2014352;352;153962;353;351
105;2012884;352;153963;353;351
105;2011428;352;153964;353;351
105;2011392;352;153965;353;351
105;2013568;352;153966;353;351
105;2012904;352;153967;353;351
105;2010719;352;153968;353;351
105;2012548;352;153969;353;351
105;2009556;352;153970;353;351
105;2012027;352;153971;353;351
105;2012570;352;153972;353;351
105;2012863;352;153973;353;351
105;2012903;352;153974;353;351
105;2010706;352;153975;353;351
105;2012569;352;153976;353;351
105;2012883;352;153977;353;351
105;2012882;352;153978;353;351
105;2014351;352;153979;353;351
105;2014350;352;153980;353;351
105;2012902;352;153981;353;351
105;2012862;352;153982;353;351
105;2012568;352;153983;353;351
105;2010705;352;153984;353;351
105;2009555;352;153985;353;351
105;2012547;352;153986;353;351
105;2010411;352;153987;353;351
105;2012026;352;153988;353;351
105;2013567;352;153989;353;351
105;2010732;352;153990;353;351
105;2011427;352;153991;353;351
105;2008248;352;153992;353;351
105;2014349;352;153993;353;351
105;2013592;352;153994;353;351
105;2014758;352;153995;353;351
105;2014757;352;153996;353;351
105;2014348;352;153997;353;351
105;2011426;352;153998;353;351
105;2008247;352;153999;353;351
105;2011425;352;154000;353;351
105;2012567;352;154001;353;351
105;2010410;352;154002;353;351
105;2012546;352;154003;353;351
105;2010409;352;154004;353;351
105;2012025;352;154005;353;351
105;2008246;352;154006;353;351
105;2012866;352;154007;353;351
105;2010731;352;154008;353;351
105;2010704;352;154009;353;351
105;2014756;352;154010;353;351
105;2013591;352;154011;353;351
105;2009206;352;154012;353;351
105;2012881;352;154013;353;351
105;2010703;352;154014;353;351
105;2010730;352;154015;353;351
105;2012865;352;154016;353;351
105;2012901;352;154017;353;351
105;2012024;352;154018;353;351
105;2009554;352;154019;353;351
105;2012545;352;154020;353;351
105;2009553;352;154021;353;351
105;2012023;352;154022;353;351
105;2013566;352;154023;353;351
105;2012900;352;154024;353;351
105;2013565;352;154025;353;351
105;2012566;352;154026;353;351
105;2012880;352;154027;353;351
105;2012879;352;154028;353;351
105;2009205;352;154029;353;351
105;2009586;352;154030;353;351
105;2012905;352;154031;353;351
105;2010396;352;154032;353;351
105;2010734;352;154033;353;351
105;2011431;352;154034;353;351
105;2009590;352;154035;353;351
105;2009561;352;154036;353;351
105;2008757;352;154037;353;351
105;2010413;352;154038;353;351
105;2010708;352;154039;353;351
105;2012572;352;154040;353;351
105;2012867;352;154041;353;351
105;2008251;352;154042;353;351
105;2009583;352;154043;353;351
105;2009582;352;154044;353;351
105;2011434;352;154045;353;351
105;2011433;352;154046;353;351
105;2009581;352;154047;353;351
105;2010710;352;154048;353;351
105;2008250;352;154049;353;351
105;2008733;352;154050;353;351
105;2007874;352;154051;353;351
105;2009592;352;154052;353;351
105;2010418;352;154053;353;351
105;2008756;352;154054;353;351
105;2009560;352;154055;353;351
105;2008249;352;154056;353;351
105;2011430;352;154057;353;351
105;2010733;352;154058;353;351
105;2010395;352;154059;353;351
105;2011432;352;154060;353;351
105;2009580;352;154061;353;351
105;2009210;352;154062;353;351
105;2009566;352;154063;353;351
105;2008222;352;154064;353;351
105;2007873;352;154065;353;351
105;2010394;352;154066;353;351
105;2010405;352;154067;353;351
105;2010393;352;154068;353;351
105;2009591;352;154069;353;351
105;2009559;352;154070;353;351
105;2008760;352;154071;353;351
105;2009558;352;154072;353;351
105;2010709;352;154073;353;351
105;2008237;352;154074;353;351
105;2008732;352;154075;353;351
105;2011391;352;154076;353;351
105;2009188;352;154077;353;351
105;2009187;352;154078;353;351
105;2009209;352;154079;353;351
105;2009208;352;154080;353;351
105;2008238;352;154081;353;351
105;2010711;352;154082;353;351
105;2011390;352;154083;353;351
105;2008731;352;154084;353;351
105;2009215;352;154085;353;351
105;2009593;352;154086;353;351
105;2010416;352;154087;353;351
105;2008759;352;154088;353;351
105;2010390;352;154089;353;351
105;2007872;352;154090;353;351
105;2008220;352;154091;353;351
105;2008736;352;154092;353;351
105;2008219;352;154093;353;351
105;2009584;352;154094;353;351
105;2010721;352;154095;353;351
105;2010720;352;154096;353;351
105;2009211;352;154097;353;351
105;2008218;352;154098;353;351
105;2008735;352;154099;353;351
105;2008217;352;154100;353;351
105;2011393;352;154101;353;351
105;2010415;352;154102;353;351
105;2009594;352;154103;353;351
105;2010414;352;154104;353;351
105;2008758;352;154105;353;351
105;2008739;352;154106;353;351
105;2010712;352;154107;353;351
105;2007876;352;154108;353;351
105;2008744;352;154109;353;351
105;2010724;352;154110;353;351
105;2009222;352;154111;353;351
105;2009221;352;154112;353;351
105;2009565;352;154113;353;351
105;2009564;352;154114;353;351
105;2007875;352;154115;353;351
105;2010713;352;154116;353;351
105;2008240;352;154117;353;351
105;2008745;352;154118;353;351
105;2009214;352;154119;353;351
105;2010377;352;154120;353;351
105;2009213;352;154121;353;351
105;2008761;352;154122;353;351
105;2010392;352;154123;353;351
105;2008239;352;154124;353;351
105;2010391;352;154125;353;351
105;2011395;352;154126;353;351
105;2009568;352;154127;353;351
105;2009567;352;154128;353;351
105;2009223;352;154129;353;351
105;2009192;352;154130;353;351
105;2008241;352;154131;353;351
105;2010404;352;154132;353;351
105;2008208;352;154133;353;351
105;2008221;352;154134;353;351
105;2008763;352;154135;353;351
105;2009216;352;154136;353;351
105;2010378;352;154137;353;351
105;2010417;352;154138;353;351
105;2008762;352;154139;353;351
105;2011394;352;154140;353;351
105;2010714;352;154141;353;351
105;2008738;352;154142;353;351
105;2008747;352;154143;353;351
105;2009191;352;154144;353;351
105;2010723;352;154145;353;351
105;2010722;352;154146;353;351
105;2009190;352;154147;353;351
105;2008746;352;154148;353;351
105;2008737;352;154149;353;351
105;2010412;352;154150;353;351
105;2011396;352;154151;353;351
105;2008764;352;154152;353;351
105;2010419;352;154153;353;351
105;2010379;352;154154;353;351
105;2009219;352;154155;353;351
105;2008740;352;154156;353;351
105;2008223;352;154157;353;351
105;2008207;352;154158;353;351
105;2010399;352;154159;353;351
105;2010725;352;154160;353;351
105;2007880;352;154161;353;351
105;2009226;352;154162;353;351
105;2009570;352;154163;353;351
105;2009569;352;154164;353;351
105;2011397;352;154165;353;351
105;2010398;352;154166;353;351
105;2008243;352;154167;353;351
105;2010397;352;154168;353;351
105;2008765;352;154169;353;351
105;2009218;352;154170;353;351
105;2010380;352;154171;353;351
105;2009217;352;154172;353;351
105;2008748;352;154173;353;351
105;2008242;352;154174;353;351
105;2010716;352;154175;353;351
105;2007884;352;154176;353;351
105;2009572;352;154177;353;351
105;2009571;352;154178;353;351
105;2009225;352;154179;353;351
105;2009224;352;154180;353;351
105;2008252;352;154181;353;351
105;2008749;352;154182;353;351
105;2008209;352;154183;353;351
105;2010715;352;154184;353;351
105;2008742;352;154185;353;351
105;2008766;352;154186;353;351
105;2010421;352;154187;353;351
105;2010381;352;154188;353;351
105;2010420;352;154189;353;351
105;2011389;352;154190;353;351
105;2008225;352;154191;353;351
